timestamp,EAR,MAR,blinks_per_min,yawns,microsleeps,fatigue
1766066996.960579,0.26,0.019,6,0,0,0
1766066996.9951282,0.263,0.018,6,0,0,0
1766066997.0311337,0.265,0.018,6,0,0,0
1766066997.059124,0.267,0.02,6,0,0,0
1766066997.0926597,0.267,0.023,6,0,0,0
1766066997.1226702,0.268,0.022,6,0,0,0
1766066997.1556485,0.27,0.022,6,0,0,0
1766066997.1851957,0.274,0.021,6,0,0,0
1766066997.2181964,0.275,0.019,6,0,0,0
1766066997.2867649,0.275,0.019,6,0,0,0
1766066997.3107605,0.274,0.019,6,0,0,0
1766066997.362758,0.272,0.019,6,0,0,0
1766066997.4103117,0.271,0.019,6,0,0,0
1766066997.4293077,0.271,0.016,6,0,0,0
1766066997.4683065,0.272,0.016,6,0,0,0
1766066997.491825,0.272,0.016,6,0,0,0
1766066997.535848,0.272,0.016,6,0,0,0
1766066997.5578427,0.27,0.016,6,0,0,0
1766066997.594355,0.27,0.016,6,0,0,0
1766066997.6403632,0.27,0.014,6,0,0,0
1766066997.672364,0.27,0.014,6,0,0,0
1766066997.7199097,0.273,0.012,6,0,0,0
1766066997.7709467,0.273,0.01,6,0,0,0
1766066997.7974536,0.273,0.01,6,0,0,0
1766066997.8464527,0.272,0.007,6,0,0,0
1766066997.891999,0.271,0.005,6,0,0,0
1766066997.9250028,0.273,0.002,6,0,0,0
1766066997.9710152,0.272,0.0,6,0,0,0
1766066998.0165272,0.271,0.0,6,0,0,0
1766066998.0615337,0.272,0.002,6,0,0,0
1766066998.1120782,0.274,0.002,6,0,0,0
1766066998.1460974,0.273,0.005,6,0,0,0
1766066998.1750832,0.271,0.005,6,0,0,0
1766066998.2216127,0.27,0.005,6,0,0,0
1766066998.272743,0.27,0.005,6,0,0,0
1766066998.2963607,0.271,0.007,6,0,0,0
1766066998.3494332,0.268,0.009,6,0,0,0
1766066998.3693783,0.268,0.009,6,0,0,0
1766066998.4129949,0.269,0.009,6,0,0,0
1766066998.4379969,0.269,0.007,6,0,0,0
1766066998.4885442,0.269,0.007,6,0,0,0
1766066998.5155451,0.268,0.005,6,0,0,0
1766066998.5675704,0.269,0.005,6,0,0,0
1766066998.5910857,0.271,0.007,6,0,0,0
1766066998.6380758,0.272,0.007,6,0,0,0
1766066998.685631,0.271,0.005,6,0,0,0
1766066998.7366383,0.271,0.005,6,0,0,0
1766066998.769643,0.271,0.005,6,0,0,0
1766066998.8031747,0.273,0.005,6,0,0,0
1766066998.8331728,0.273,0.005,6,0,0,0
1766066998.8661714,0.273,0.007,6,0,0,0
1766066998.898708,0.275,0.009,6,0,0,0
1766066998.9317076,0.276,0.009,6,0,0,0
1766066998.9637055,0.274,0.007,6,0,0,0
1766066998.994246,0.275,0.007,6,0,0,0
1766066999.026239,0.276,0.009,6,0,0,0
1766066999.0592408,0.277,0.009,6,0,0,0
1766066999.0960937,0.279,0.009,6,0,0,0
1766066999.1411846,0.278,0.009,6,0,0,0
1766066999.1710978,0.278,0.009,6,0,0,0
