ear,mar,label
0.0945,0.0043,0
0.09039999999999998,0.0046,0
0.088,0.0049,0
0.08729999999999999,0.0052,0
0.0881,0.0050999999999999995,0
0.0899,0.0056,0
0.0923,0.0064,0
0.0949,0.006999999999999999,0
0.0969,0.0078,0
0.0987,0.0088,0
0.1,0.0097,0
0.1008,0.0107,0
0.10170000000000001,0.011699999999999999,0
0.10230000000000002,0.0124,0
0.10269999999999999,0.013300000000000001,0
0.10289999999999999,0.013599999999999998,0
0.10300000000000001,0.013399999999999999,0
0.10270000000000001,0.013099999999999997,0
0.1025,0.0124,0
0.1022,0.011400000000000002,0
0.10189999999999999,0.0102,0
0.10210000000000001,0.008900000000000002,0
0.1022,0.007600000000000001,0
0.10250000000000001,0.006500000000000001,0
0.1026,0.0054,0
0.1028,0.004600000000000001,0
0.1024,0.004000000000000001,0
0.10189999999999999,0.0035000000000000005,0
0.1015,0.0032,0
0.1015,0.003,0
0.10149999999999999,0.0031,0
0.1012,0.0031,0
0.10110000000000001,0.0031,0
0.101,0.0031,0
0.1014,0.0031,0
0.10190000000000002,0.0031,0
0.1032,0.0029000000000000002,0
0.1048,0.0027,0
0.10640000000000001,0.0025,0
0.1075,0.0023000000000000004,0
0.1086,0.0020000000000000005,0
0.1095,0.002,0
0.1099,0.002,0
0.1099,0.002,0
0.1095,0.002,0
0.10880000000000001,0.0021000000000000003,0
0.1075,0.0024000000000000002,0
0.1059,0.0029000000000000007,0
0.10410000000000001,0.0034999999999999996,0
0.1024,0.0041,0
0.1008,0.0046,0
0.0995,0.0049,0
0.0987,0.0052,0
0.0985,0.0055,0
0.0985,0.0058,0
0.0986,0.0058,0
0.0989,0.005800000000000001,0
0.0995,0.0055000000000000005,0
0.1002,0.0049,0
0.10110000000000001,0.0045000000000000005,0
0.10169999999999998,0.004200000000000001,0
0.10190000000000002,0.0037000000000000006,0
0.10169999999999998,0.0032,0
0.10090000000000002,0.0027,0
0.0999,0.0022,0
0.0991,0.0019000000000000002,0
0.09849999999999999,0.0016,0
0.0977,0.0014000000000000002,0
0.0968,0.0014000000000000002,0
0.0959,0.0010999999999999998,0
0.0953,0.0008,0
0.09519999999999999,0.0007,0
0.0953,0.0006000000000000001,0
0.0958,0.0005,0
0.0965,0.0004,0
0.097,0.00030000000000000003,0
0.09709999999999999,0.00030000000000000003,0
0.0974,0.00030000000000000003,0
0.0977,0.00030000000000000003,0
0.0977,0.0007,0
0.0975,0.0010999999999999998,0
0.09709999999999999,0.0015,0
0.0964,0.0019,0
0.0955,0.0023000000000000004,0
0.09419999999999999,0.0027,0
0.09269999999999999,0.0032,0
0.0914,0.0035000000000000005,0
0.08979999999999999,0.0038000000000000004,0
0.08829999999999999,0.004200000000000001,0
0.087,0.0041,0
0.08569999999999998,0.004000000000000001,0
0.08439999999999999,0.0039000000000000007,0
0.08419999999999998,0.0038000000000000004,0
0.08499999999999999,0.0037000000000000006,0
0.0869,0.0036000000000000003,0
0.0891,0.0032,0
0.091,0.0029000000000000007,0
0.093,0.0028,0
0.096,0.0024000000000000002,0
0.10030000000000001,0.0022,0
0.1044,0.0020000000000000005,0
0.10819999999999999,0.002,0
0.1103,0.002,0
0.11130000000000002,0.002,0
0.11150000000000002,0.002,0
0.1129,0.0021999999999999997,0
0.11609999999999998,0.0024000000000000002,0
0.1206,0.0022,0
0.12419999999999998,0.0022,0
0.1264,0.0022,0
0.1304,0.0022,0
0.1362,0.0019000000000000002,0
0.1444,0.0016,0
0.1535,0.0013000000000000002,0
0.1631,0.0010999999999999998,0
0.1716,0.0009000000000000001,0
0.1786,0.0009000000000000001,0
0.1847,0.0010999999999999998,0
0.1909,0.0014,0
0.1974,0.0019000000000000002,0
0.20270000000000002,0.0024000000000000002,0
0.20660000000000003,0.003,0
0.2092,0.0036999999999999997,0
0.21119999999999997,0.004399999999999999,0
0.21300000000000002,0.005,0
0.21519999999999997,0.0056,0
0.21760000000000002,0.0059,0
0.2197,0.0062,0
0.2218,0.0062,0
0.2239,0.005900000000000001,0
0.2258,0.005600000000000001,0
0.22750000000000004,0.005300000000000001,0
0.22890000000000002,0.0048000000000000004,0
0.23000000000000004,0.004300000000000001,0
0.2305,0.0037000000000000006,0
0.23020000000000002,0.0033,0
0.22960000000000003,0.003,0
0.22890000000000002,0.0027,0
0.2277,0.0026,0
0.22600000000000003,0.0027,0
0.22400000000000003,0.003,0
0.22230000000000003,0.0037000000000000006,0
0.2205,0.0048000000000000004,0
0.21870000000000003,0.0062,0
0.217,0.0081,0
0.21539999999999998,0.0098,0
0.2137,0.011600000000000003,0
0.2121,0.013600000000000001,0
0.21059999999999998,0.0156,0
0.2092,0.0173,0
0.2077,0.018799999999999997,0
0.2057,0.0196,0
0.20389999999999997,0.0199,0
0.2022,0.0195,0
0.20060000000000003,0.018300000000000004,0
0.1992,0.016900000000000002,0
0.19790000000000002,0.015300000000000003,0
0.1965,0.013500000000000002,0
0.1954,0.011800000000000001,0
0.19460000000000002,0.0105,0
0.19429999999999997,0.009500000000000001,0
0.1945,0.008799999999999999,0
0.19480000000000003,0.008299999999999998,0
0.19440000000000002,0.008299999999999998,0
0.193,0.0087,0
0.1903,0.0093,0
