timestamp,ear,mar,blink_rate,micro_sleeps,yawns,ml_pred,ml_conf,status
2025-11-16T20:04:28.355669,0.287,0.0,9,1,1,DROWSY,0.52,ALERT
2025-11-16T20:04:28.397474,0.28,0.0,9,1,1,DROWSY,0.5,ALERT
2025-11-16T20:04:28.445018,0.286,0.0,9,1,1,ALERT,0.598,ALERT
2025-11-16T20:04:28.494643,0.287,0.032,9,1,1,ALERT,0.766,ALERT
2025-11-16T20:04:28.531871,0.292,0.0,9,1,1,DROWSY,0.588,ALERT
2025-11-16T20:04:28.560287,0.293,0.032,9,1,1,ALERT,0.852,ALERT
2025-11-16T20:04:28.595542,0.291,0.0,9,1,1,ALERT,0.984,ALERT
2025-11-16T20:04:28.624190,0.291,0.0,9,1,1,ALERT,0.984,ALERT
2025-11-16T20:04:28.653550,0.292,0.032,9,1,1,ALERT,0.744,ALERT
2025-11-16T20:04:28.687517,0.292,0.0,9,1,1,ALERT,0.695,ALERT
2025-11-16T20:04:28.716774,0.284,0.032,9,1,1,ALERT,0.826,ALERT
2025-11-16T20:04:28.746403,0.289,0.0,9,1,1,ALERT,0.999,ALERT
2025-11-16T20:04:28.782318,0.316,0.0,9,1,1,DROWSY,0.985,ALERT
2025-11-16T20:04:28.809511,0.284,0.0,9,1,1,ALERT,0.656,ALERT
2025-11-16T20:04:28.843637,0.293,0.0,9,1,1,ALERT,0.652,ALERT
2025-11-16T20:04:28.872125,0.291,0.0,9,1,1,ALERT,0.686,ALERT
2025-11-16T20:04:28.933302,0.316,0.0,9,1,1,DROWSY,0.916,ALERT
2025-11-16T20:04:28.975879,0.315,0.03,9,1,1,ALERT,0.956,ALERT
2025-11-16T20:04:29.012942,0.316,0.0,9,1,1,DROWSY,0.985,ALERT
2025-11-16T20:04:29.036121,0.318,0.0,9,1,1,ALERT,0.989,ALERT
2025-11-16T20:04:29.068422,0.318,0.0,9,1,1,ALERT,0.989,ALERT
2025-11-16T20:04:29.104870,0.318,0.0,9,1,1,ALERT,0.711,ALERT
2025-11-16T20:04:29.134555,0.327,0.0,9,1,1,ALERT,0.836,ALERT
2025-11-16T20:04:29.159485,0.33,0.0,9,1,1,DROWSY,0.664,ALERT
2025-11-16T20:04:29.203761,0.33,0.0,9,1,1,DROWSY,0.664,ALERT
2025-11-16T20:04:29.268773,0.319,0.0,9,1,1,ALERT,0.99,ALERT
2025-11-16T20:04:29.294327,0.317,0.0,9,1,1,ALERT,0.526,ALERT
2025-11-16T20:04:29.315973,0.329,0.0,9,1,1,DROWSY,0.975,ALERT
2025-11-16T20:04:29.356757,0.307,0.0,9,1,1,ALERT,0.874,ALERT
2025-11-16T20:04:29.378890,0.307,0.0,9,1,1,ALERT,0.874,ALERT
2025-11-16T20:04:29.422097,0.317,0.0,9,1,1,ALERT,0.544,ALERT
2025-11-16T20:04:29.475408,0.318,0.0,9,1,1,DROWSY,0.745,ALERT
2025-11-16T20:04:29.514307,0.304,0.0,9,1,1,ALERT,0.89,ALERT
2025-11-16T20:04:29.542229,0.292,0.0,9,1,1,ALERT,0.98,ALERT
2025-11-16T20:04:29.574308,0.294,0.0,9,1,1,ALERT,0.752,ALERT
2025-11-16T20:04:29.601783,0.303,0.031,9,1,1,ALERT,0.996,ALERT
2025-11-16T20:04:29.640080,0.326,0.0,9,1,1,DROWSY,0.651,ALERT
2025-11-16T20:04:29.660957,0.297,0.0,9,1,1,ALERT,0.79,ALERT
2025-11-16T20:04:29.698448,0.306,0.0,9,1,1,ALERT,0.701,ALERT
2025-11-16T20:04:29.723717,0.326,0.0,9,1,1,DROWSY,0.644,ALERT
2025-11-16T20:04:29.763053,0.315,0.0,9,1,1,ALERT,0.731,ALERT
2025-11-16T20:04:29.786600,0.327,0.0,9,1,1,ALERT,0.582,ALERT
2025-11-16T20:04:29.816566,0.327,0.0,9,1,1,ALERT,0.582,ALERT
2025-11-16T20:04:29.863968,0.326,0.0,9,1,1,DROWSY,0.651,ALERT
2025-11-16T20:04:29.913506,0.327,0.0,9,1,1,ALERT,0.582,ALERT
2025-11-16T20:04:29.963828,0.326,0.0,9,1,1,DROWSY,0.651,ALERT
2025-11-16T20:04:29.994082,0.328,0.0,9,1,1,ALERT,0.935,ALERT
2025-11-16T20:04:30.023394,0.33,0.032,9,1,1,ALERT,0.84,ALERT
2025-11-16T20:04:30.069652,0.32,0.0,9,1,1,ALERT,0.738,ALERT
2025-11-16T20:04:30.104931,0.338,0.0,9,1,1,ALERT,0.557,ALERT
2025-11-16T20:04:30.133133,0.32,0.0,9,1,1,ALERT,0.738,ALERT
2025-11-16T20:04:30.163638,0.332,0.0,9,1,1,ALERT,0.82,ALERT
2025-11-16T20:04:30.193750,0.319,0.0,9,1,1,ALERT,0.549,ALERT
2025-11-16T20:04:30.226087,0.325,0.0,9,1,1,ALERT,0.667,ALERT
2025-11-16T20:04:30.255666,0.325,0.032,9,1,1,ALERT,0.932,ALERT
2025-11-16T20:04:30.290316,0.326,0.0,9,1,1,DROWSY,0.651,ALERT
2025-11-16T20:04:30.316757,0.333,0.0,9,1,1,ALERT,0.78,ALERT
2025-11-16T20:04:30.351021,0.315,0.0,9,1,1,ALERT,0.721,ALERT
2025-11-16T20:04:30.380716,0.321,0.0,9,1,1,ALERT,0.689,ALERT
2025-11-16T20:04:30.434276,0.315,0.0,9,1,1,DROWSY,0.646,ALERT
2025-11-16T20:04:30.484666,0.334,0.0,9,1,1,DROWSY,0.628,ALERT
2025-11-16T20:04:30.529809,0.317,0.0,9,1,1,ALERT,0.806,ALERT
2025-11-16T20:04:30.581197,0.316,0.0,9,1,1,DROWSY,0.916,ALERT
2025-11-16T20:04:30.620139,0.34,0.0,9,1,1,ALERT,0.684,ALERT
2025-11-16T20:04:30.671351,0.34,0.0,9,1,1,ALERT,0.684,ALERT
2025-11-16T20:04:30.710031,0.326,0.0,9,1,1,DROWSY,0.651,ALERT
2025-11-16T20:04:30.739577,0.317,0.0,9,1,1,ALERT,0.806,ALERT
2025-11-16T20:04:30.765272,0.186,0.0,9,1,1,ALERT,0.688,ALERT
2025-11-16T20:04:30.793138,0.054,0.0,9,1,1,DROWSY,0.996,ALERT
2025-11-16T20:04:30.825977,0.065,0.0,9,1,1,DROWSY,1.0,ALERT
2025-11-16T20:04:30.862011,0.157,0.0,9,1,1,DROWSY,0.932,ALERT
2025-11-16T20:04:30.888965,0.256,0.033,10,1,1,ALERT,0.512,ALERT
2025-11-16T20:04:30.929248,0.269,0.0,10,1,1,ALERT,0.755,ALERT
2025-11-16T20:04:30.958247,0.279,0.0,10,1,1,ALERT,0.673,ALERT
2025-11-16T20:04:30.984520,0.284,0.0,10,1,1,ALERT,0.681,ALERT
2025-11-16T20:04:31.016672,0.284,0.0,10,1,1,ALERT,0.629,ALERT
2025-11-16T20:04:31.054925,0.284,0.0,10,1,1,ALERT,0.65,ALERT
2025-11-16T20:04:31.106884,0.279,0.0,10,1,1,ALERT,0.595,ALERT
2025-11-16T20:04:31.148831,0.295,0.0,10,1,1,ALERT,0.809,ALERT
2025-11-16T20:04:31.198588,0.283,0.0,10,1,1,ALERT,0.762,ALERT
2025-11-16T20:04:31.231322,0.307,0.0,10,1,1,DROWSY,0.707,ALERT
2025-11-16T20:04:31.267321,0.298,0.0,10,1,1,ALERT,0.869,ALERT
2025-11-16T20:04:31.301511,0.299,0.028,10,1,1,ALERT,0.96,ALERT
2025-11-16T20:04:31.327733,0.304,0.029,10,1,1,ALERT,0.98,ALERT
2025-11-16T20:04:31.356976,0.328,0.0,10,1,1,ALERT,0.719,ALERT
2025-11-16T20:04:31.400597,0.289,0.0,10,1,1,ALERT,0.954,ALERT
2025-11-16T20:04:31.440133,0.304,0.028,10,1,1,ALERT,0.9,ALERT
2025-11-16T20:04:31.473754,0.291,0.0,10,1,1,ALERT,0.899,ALERT
2025-11-16T20:04:31.502683,0.267,0.0,10,1,1,ALERT,0.572,ALERT
2025-11-16T20:04:31.532126,0.289,0.0,10,1,1,DROWSY,0.594,ALERT
2025-11-16T20:04:31.562473,0.327,0.0,10,1,1,ALERT,0.588,ALERT
2025-11-16T20:04:31.596153,0.299,0.0,10,1,1,DROWSY,0.766,ALERT
2025-11-16T20:04:31.634605,0.302,0.0,10,1,1,ALERT,0.765,ALERT
2025-11-16T20:04:31.665607,0.314,0.0,10,1,1,ALERT,0.976,ALERT
2025-11-16T20:04:31.700649,0.3,0.0,10,1,1,ALERT,0.968,ALERT
2025-11-16T20:04:31.739635,0.316,0.0,10,1,1,DROWSY,0.985,ALERT
2025-11-16T20:04:31.759578,0.307,0.024,10,1,1,ALERT,0.801,ALERT
2025-11-16T20:04:31.795972,0.329,0.0,10,1,1,ALERT,0.932,ALERT
2025-11-16T20:04:31.821168,0.324,0.0,10,1,1,DROWSY,0.517,ALERT
2025-11-16T20:04:31.879474,0.306,0.0,10,1,1,DROWSY,0.645,ALERT
2025-11-16T20:04:31.917507,0.314,0.024,10,1,1,ALERT,0.868,ALERT
2025-11-16T20:04:31.946958,0.305,0.0,10,1,1,ALERT,0.979,ALERT
2025-11-16T20:04:31.977297,0.318,0.0,10,1,1,ALERT,0.902,ALERT
2025-11-16T20:04:32.011320,0.303,0.0,10,1,1,ALERT,0.951,ALERT
2025-11-16T20:04:32.038900,0.308,0.0,10,1,1,ALERT,0.97,ALERT
2025-11-16T20:04:32.068617,0.318,0.0,10,1,1,ALERT,0.989,ALERT
2025-11-16T20:04:32.101141,0.292,0.0,10,1,1,ALERT,0.985,ALERT
2025-11-16T20:04:32.136423,0.298,0.0,10,1,1,DROWSY,0.623,ALERT
2025-11-16T20:04:32.165380,0.311,0.022,10,1,1,ALERT,0.957,ALERT
2025-11-16T20:04:32.212210,0.3,0.0,10,1,1,ALERT,0.968,ALERT
2025-11-16T20:04:32.245556,0.327,0.0,10,1,1,ALERT,0.588,ALERT
2025-11-16T20:04:32.274662,0.306,0.0,10,1,1,ALERT,0.701,ALERT
2025-11-16T20:04:32.300324,0.292,0.0,10,1,1,ALERT,0.578,ALERT
2025-11-16T20:04:32.341131,0.315,0.0,10,1,1,ALERT,0.858,ALERT
2025-11-16T20:04:32.370059,0.308,0.0,10,1,1,ALERT,1.0,ALERT
2025-11-16T20:04:32.395055,0.3,0.0,10,1,1,ALERT,1.0,ALERT
2025-11-16T20:04:32.439043,0.31,0.02,10,1,1,ALERT,0.984,ALERT
2025-11-16T20:04:32.503100,0.302,0.02,10,1,1,ALERT,0.962,ALERT
2025-11-16T20:04:32.538099,0.298,0.0,10,1,1,DROWSY,0.906,ALERT
2025-11-16T20:04:32.570278,0.303,0.02,10,1,1,ALERT,0.973,ALERT
2025-11-16T20:04:32.600283,0.28,0.0,10,1,1,ALERT,0.548,ALERT
2025-11-16T20:04:32.632334,0.287,0.019,10,1,1,ALERT,0.948,ALERT
2025-11-16T20:04:32.680576,0.288,0.0,10,1,1,ALERT,1.0,ALERT
2025-11-16T20:04:32.706642,0.292,0.0,10,1,1,ALERT,0.578,ALERT
2025-11-16T20:04:32.744940,0.307,0.0,10,1,1,DROWSY,0.707,ALERT
2025-11-16T20:04:32.773738,0.289,0.0,10,1,1,ALERT,0.972,ALERT
2025-11-16T20:04:32.810338,0.309,0.0,10,1,1,ALERT,0.63,ALERT
2025-11-16T20:04:32.835898,0.262,0.0,10,1,1,ALERT,0.933,ALERT
2025-11-16T20:04:32.874163,0.082,0.0,10,1,1,DROWSY,1.0,ALERT
2025-11-16T20:04:32.894875,0.044,0.0,10,1,1,DROWSY,1.0,ALERT
2025-11-16T20:04:32.955408,0.067,0.0,10,1,1,DROWSY,0.836,ALERT
2025-11-16T20:04:33.006766,0.131,0.0,10,1,1,DROWSY,0.76,ALERT
2025-11-16T20:04:33.034675,0.203,0.0,11,1,1,ALERT,0.656,ALERT
2025-11-16T20:04:33.065655,0.242,0.0,11,1,1,DROWSY,0.696,ALERT
2025-11-16T20:04:33.094325,0.256,0.0,11,1,1,ALERT,0.524,ALERT
2025-11-16T20:04:33.128555,0.267,0.0,11,1,1,ALERT,0.812,ALERT
2025-11-16T20:04:33.174736,0.268,0.0,11,1,1,ALERT,0.964,ALERT
2025-11-16T20:04:33.219732,0.275,0.02,11,1,1,ALERT,0.74,ALERT
2025-11-16T20:04:33.250644,0.278,0.0,11,1,1,DROWSY,0.657,ALERT
2025-11-16T20:04:33.312372,0.302,0.0,11,1,1,ALERT,0.847,ALERT
2025-11-16T20:04:33.344780,0.29,0.0,11,1,1,DROWSY,0.592,ALERT
2025-11-16T20:04:33.372535,0.281,0.0,11,1,1,ALERT,0.99,ALERT
2025-11-16T20:04:33.406477,0.277,0.0,11,1,1,DROWSY,0.801,ALERT
2025-11-16T20:04:33.436912,0.28,0.0,11,1,1,ALERT,0.548,ALERT
2025-11-16T20:04:33.469880,0.278,0.0,11,1,1,ALERT,0.672,ALERT
2025-11-16T20:04:33.498834,0.272,0.0,11,1,1,ALERT,0.543,ALERT
2025-11-16T20:04:33.529904,0.262,0.0,11,1,1,ALERT,0.798,ALERT
2025-11-16T20:04:33.568046,0.283,0.0,11,1,1,ALERT,0.802,ALERT
2025-11-16T20:04:33.593588,0.297,0.0,11,1,1,DROWSY,0.535,ALERT
2025-11-16T20:04:33.623548,0.265,0.0,11,1,1,DROWSY,0.513,ALERT
2025-11-16T20:04:33.649517,0.287,0.0,11,1,1,ALERT,0.794,ALERT
2025-11-16T20:04:33.716917,0.26,0.0,11,1,1,ALERT,0.691,ALERT
2025-11-16T20:04:33.741458,0.279,0.0,11,1,1,ALERT,0.852,ALERT
2025-11-16T20:04:33.772714,0.276,0.0,11,1,1,ALERT,1.0,ALERT
2025-11-16T20:04:33.802550,0.259,0.0,11,1,1,ALERT,0.636,ALERT
2025-11-16T20:04:33.833888,0.269,0.0,11,1,1,DROWSY,0.942,ALERT
2025-11-16T20:04:33.870089,0.264,0.0,11,1,1,DROWSY,0.521,ALERT
2025-11-16T20:04:33.901762,0.312,0.0,11,1,1,DROWSY,0.7,ALERT
2025-11-16T20:04:33.935313,0.261,0.0,11,1,1,ALERT,0.931,ALERT
2025-11-16T20:04:33.961407,0.253,0.0,11,1,1,DROWSY,0.692,ALERT
2025-11-16T20:04:33.989593,0.293,0.0,11,1,1,DROWSY,0.685,ALERT
2025-11-16T20:04:34.013663,0.264,0.0,11,1,1,DROWSY,0.892,ALERT
2025-11-16T20:04:34.059513,0.295,0.0,11,1,1,ALERT,0.809,ALERT
2025-11-16T20:04:34.131504,0.271,0.0,11,1,1,ALERT,0.669,ALERT
2025-11-16T20:04:34.175054,0.277,0.0,11,1,1,ALERT,0.691,ALERT
2025-11-16T20:04:34.210782,0.285,0.0,11,1,1,ALERT,1.0,ALERT
2025-11-16T20:04:34.232704,0.301,0.029,11,1,1,ALERT,0.95,ALERT
2025-11-16T20:04:34.263479,0.27,0.029,11,1,1,ALERT,0.968,ALERT
2025-11-16T20:04:34.300636,0.272,0.0,11,1,1,ALERT,0.543,ALERT
2025-11-16T20:04:34.329679,0.267,0.0,11,1,1,ALERT,0.572,ALERT
2025-11-16T20:04:34.368102,0.266,0.0,11,1,1,DROWSY,0.623,ALERT
2025-11-16T20:04:34.425867,0.267,0.0,11,1,1,ALERT,0.811,ALERT
2025-11-16T20:04:34.471585,0.288,0.031,11,1,1,ALERT,0.968,ALERT
2025-11-16T20:04:34.512275,0.288,0.0,11,1,1,ALERT,1.0,ALERT
2025-11-16T20:04:34.546142,0.303,0.0,11,1,1,ALERT,1.0,ALERT
2025-11-16T20:04:34.573631,0.261,0.0,11,1,1,ALERT,0.722,ALERT
2025-11-16T20:04:34.620677,0.133,0.0,11,1,1,DROWSY,0.8,ALERT
2025-11-16T20:04:34.665186,0.033,0.0,11,1,1,DROWSY,1.0,ALERT
2025-11-16T20:04:34.714259,0.044,0.0,11,1,1,DROWSY,1.0,ALERT
2025-11-16T20:04:34.759836,0.06,0.0,11,1,1,DROWSY,0.805,ALERT
2025-11-16T20:04:34.808592,0.158,0.03,11,1,1,DROWSY,0.768,ALERT
2025-11-16T20:04:34.848252,0.191,0.0,11,1,1,DROWSY,1.0,ALERT
2025-11-16T20:04:34.905308,0.211,0.0,12,1,1,DROWSY,0.572,ALERT
2025-11-16T20:04:34.934010,0.235,0.0,12,1,1,ALERT,0.961,ALERT
2025-11-16T20:04:34.965885,0.253,0.0,12,1,1,ALERT,0.998,ALERT
2025-11-16T20:04:34.992828,0.243,0.0,12,1,1,DROWSY,0.846,ALERT
2025-11-16T20:04:35.022278,0.245,0.033,12,1,1,ALERT,0.616,ALERT
2025-11-16T20:04:35.058391,0.275,0.0,12,1,1,ALERT,0.792,ALERT
2025-11-16T20:04:35.082739,0.289,0.0,12,1,1,ALERT,0.974,ALERT
2025-11-16T20:04:35.114041,0.28,0.0,12,1,1,DROWSY,0.594,ALERT
2025-11-16T20:04:35.148197,0.267,0.0,12,1,1,ALERT,0.811,ALERT
2025-11-16T20:04:35.177941,0.252,0.0,12,1,1,ALERT,0.506,ALERT
2025-11-16T20:04:35.214109,0.269,0.0,12,1,1,ALERT,0.656,ALERT
2025-11-16T20:04:35.245063,0.277,0.032,12,1,1,DROWSY,0.832,ALERT
2025-11-16T20:04:35.269244,0.264,0.0,12,1,1,DROWSY,0.575,ALERT
2025-11-16T20:04:35.305426,0.292,0.0,12,1,1,ALERT,1.0,ALERT
2025-11-16T20:04:35.334349,0.289,0.0,12,1,1,ALERT,0.975,ALERT
2025-11-16T20:04:35.362938,0.26,0.0,12,1,1,ALERT,0.973,ALERT
2025-11-16T20:04:35.401738,0.247,0.0,12,1,1,ALERT,0.743,ALERT
2025-11-16T20:04:35.431399,0.273,0.0,12,1,1,DROWSY,0.745,ALERT
2025-11-16T20:04:35.467040,0.281,0.0,12,1,1,ALERT,0.997,ALERT
2025-11-16T20:04:35.514277,0.283,0.0,12,1,1,ALERT,0.663,ALERT
2025-11-16T20:04:35.542735,0.305,0.032,12,1,1,ALERT,0.972,ALERT
2025-11-16T20:04:35.565461,0.282,0.0,12,1,1,ALERT,0.954,ALERT
2025-11-16T20:04:35.594442,0.265,0.031,12,1,1,ALERT,0.92,ALERT
2025-11-16T20:04:35.629613,0.27,0.0,12,1,1,ALERT,0.999,ALERT
2025-11-16T20:04:35.661722,0.283,0.0,12,1,1,ALERT,0.802,ALERT
2025-11-16T20:04:35.698966,0.294,0.0,12,1,1,ALERT,0.905,ALERT
2025-11-16T20:04:35.735323,0.288,0.0,12,1,1,ALERT,0.541,ALERT
2025-11-16T20:04:35.766234,0.287,0.0,12,1,1,DROWSY,0.533,ALERT
2025-11-16T20:04:35.798449,0.304,0.0,12,1,1,ALERT,0.999,ALERT
2025-11-16T20:04:35.827550,0.289,0.0,12,1,1,ALERT,0.974,ALERT
2025-11-16T20:04:35.848840,0.284,0.0,12,1,1,ALERT,0.999,ALERT
2025-11-16T20:04:35.890298,0.283,0.0,12,1,1,ALERT,0.802,ALERT
2025-11-16T20:04:35.930536,0.257,0.0,12,1,1,ALERT,0.537,ALERT
2025-11-16T20:04:35.970760,0.281,0.0,12,1,1,ALERT,1.0,ALERT
2025-11-16T20:04:36.002476,0.306,0.0,12,1,1,ALERT,0.701,ALERT
2025-11-16T20:04:36.029788,0.284,0.0,12,1,1,ALERT,0.999,ALERT
2025-11-16T20:04:36.063984,0.275,0.0,12,1,1,ALERT,0.846,ALERT
2025-11-16T20:04:36.086102,0.284,0.0,12,1,1,ALERT,0.999,ALERT
2025-11-16T20:04:36.118268,0.277,0.0,12,1,1,ALERT,0.851,ALERT
2025-11-16T20:04:36.152502,0.273,0.0,12,1,1,ALERT,0.525,ALERT
2025-11-16T20:04:36.177126,0.296,0.0,12,1,1,ALERT,0.994,ALERT
2025-11-16T20:04:36.217765,0.306,0.0,12,1,1,ALERT,0.701,ALERT
2025-11-16T20:04:36.265284,0.295,0.0,12,1,1,DROWSY,0.94,ALERT
2025-11-16T20:04:36.319942,0.304,0.0,12,1,1,ALERT,0.778,ALERT
2025-11-16T20:04:36.362561,0.304,0.0,12,1,1,ALERT,0.778,ALERT
2025-11-16T20:04:36.401609,0.285,0.033,12,1,1,ALERT,0.644,ALERT
2025-11-16T20:04:36.421223,0.27,0.0,12,1,1,ALERT,0.999,ALERT
2025-11-16T20:04:36.454771,0.27,0.0,12,1,1,ALERT,0.999,ALERT
2025-11-16T20:04:36.487171,0.27,0.0,12,1,1,ALERT,0.999,ALERT
2025-11-16T20:04:36.519221,0.296,0.0,12,1,1,ALERT,0.999,ALERT
2025-11-16T20:04:36.546623,0.283,0.0,12,1,1,ALERT,0.802,ALERT
2025-11-16T20:04:36.585910,0.282,0.0,12,1,1,DROWSY,0.698,ALERT
2025-11-16T20:04:36.610014,0.282,0.0,12,1,1,DROWSY,0.698,ALERT
2025-11-16T20:04:36.642650,0.285,0.0,12,1,1,ALERT,0.968,ALERT
2025-11-16T20:04:36.677134,0.282,0.031,12,1,1,ALERT,0.956,ALERT
2025-11-16T20:04:36.709361,0.285,0.0,12,1,1,ALERT,0.968,ALERT
2025-11-16T20:04:36.738947,0.293,0.033,12,1,1,ALERT,0.848,ALERT
2025-11-16T20:04:36.769884,0.285,0.0,12,1,1,ALERT,0.968,ALERT
2025-11-16T20:04:36.798244,0.282,0.0,12,1,1,DROWSY,0.698,ALERT
2025-11-16T20:04:36.828695,0.286,0.0,12,1,1,ALERT,0.983,ALERT
2025-11-16T20:04:36.869525,0.285,0.0,12,1,1,ALERT,0.968,ALERT
2025-11-16T20:04:36.926768,0.309,0.031,12,1,1,ALERT,0.972,ALERT
2025-11-16T20:04:36.956366,0.294,0.0,12,1,1,DROWSY,0.624,ALERT
2025-11-16T20:04:36.982967,0.31,0.033,12,1,1,ALERT,0.943,ALERT
2025-11-16T20:04:37.014441,0.286,0.0,12,1,1,ALERT,0.983,ALERT
2025-11-16T20:04:37.056792,0.285,0.0,12,1,1,ALERT,0.968,ALERT
2025-11-16T20:04:37.099741,0.286,0.0,12,1,1,ALERT,0.983,ALERT
2025-11-16T20:04:37.126742,0.299,0.032,12,1,1,ALERT,0.958,ALERT
2025-11-16T20:04:37.153915,0.285,0.032,12,1,1,ALERT,0.836,ALERT
2025-11-16T20:04:37.186424,0.286,0.032,12,1,1,ALERT,0.78,ALERT
2025-11-16T20:04:37.218437,0.277,0.0,12,1,1,ALERT,0.851,ALERT
2025-11-16T20:04:37.256010,0.289,0.0,12,1,1,ALERT,0.545,ALERT
2025-11-16T20:04:37.281295,0.28,0.0,12,1,1,DROWSY,0.5,ALERT
2025-11-16T20:04:37.306337,0.299,0.0,12,1,1,DROWSY,0.766,ALERT
2025-11-16T20:04:37.339936,0.244,0.0,12,1,1,DROWSY,0.649,ALERT
2025-11-16T20:04:37.374561,0.23,0.0,12,1,1,DROWSY,0.53,ALERT
2025-11-16T20:04:37.407658,0.218,0.0,12,1,1,ALERT,0.652,ALERT
2025-11-16T20:04:37.437284,0.242,0.0,12,1,1,ALERT,0.875,ALERT
2025-11-16T20:04:37.465690,0.259,0.0,12,1,1,ALERT,0.84,ALERT
2025-11-16T20:04:37.494891,0.26,0.0,12,1,1,ALERT,0.973,ALERT
2025-11-16T20:04:37.537282,0.256,0.0,12,1,1,DROWSY,0.508,ALERT
2025-11-16T20:04:37.594030,0.257,0.0,12,1,1,ALERT,0.537,ALERT
2025-11-16T20:04:37.620626,0.286,0.0,12,1,1,ALERT,0.983,ALERT
2025-11-16T20:04:37.654307,0.258,0.0,12,1,1,DROWSY,0.597,ALERT
2025-11-16T20:04:37.689416,0.258,0.0,12,1,1,DROWSY,0.597,ALERT
2025-11-16T20:04:37.715593,0.26,0.0,12,1,1,ALERT,0.973,ALERT
2025-11-16T20:04:37.747445,0.237,0.0,12,1,1,DROWSY,0.976,ALERT
2025-11-16T20:04:37.780928,0.142,0.0,12,1,1,DROWSY,0.946,ALERT
2025-11-16T20:04:37.810287,0.194,0.0,12,1,1,ALERT,0.644,ALERT
2025-11-16T20:04:37.845367,0.233,0.0,13,1,1,ALERT,0.972,ALERT
2025-11-16T20:04:37.867768,0.24,0.0,13,1,1,DROWSY,0.948,ALERT
2025-11-16T20:04:37.908428,0.269,0.0,13,1,1,DROWSY,0.525,ALERT
2025-11-16T20:04:37.963558,0.265,0.032,13,1,1,ALERT,0.584,ALERT
2025-11-16T20:04:38.000189,0.262,0.0,13,1,1,ALERT,0.688,ALERT
2025-11-16T20:04:38.034669,0.26,0.0,13,1,1,ALERT,0.973,ALERT
2025-11-16T20:04:38.077867,0.258,0.0,13,1,1,DROWSY,0.597,ALERT
2025-11-16T20:04:38.133646,0.278,0.0,13,1,1,DROWSY,0.504,ALERT
2025-11-16T20:04:38.163453,0.25,0.0,13,1,1,ALERT,0.933,ALERT
2025-11-16T20:04:38.200168,0.272,0.0,13,1,1,ALERT,1.0,ALERT
2025-11-16T20:04:38.225182,0.272,0.0,13,1,1,ALERT,1.0,ALERT
2025-11-16T20:04:38.267877,0.271,0.0,13,1,1,DROWSY,0.524,ALERT
2025-11-16T20:04:38.301227,0.295,0.0,13,1,1,ALERT,0.771,ALERT
2025-11-16T20:04:38.339469,0.285,0.0,13,1,1,ALERT,0.968,ALERT
2025-11-16T20:04:38.366715,0.285,0.0,13,1,1,ALERT,0.968,ALERT
2025-11-16T20:04:38.401734,0.273,0.0,13,1,1,ALERT,1.0,ALERT
2025-11-16T20:04:38.429391,0.28,0.0,13,1,1,DROWSY,0.5,ALERT
2025-11-16T20:04:38.456287,0.27,0.0,13,1,1,ALERT,0.999,ALERT
2025-11-16T20:04:38.489791,0.285,0.032,13,1,1,ALERT,0.836,ALERT
2025-11-16T20:04:38.530128,0.282,0.0,13,1,1,DROWSY,0.698,ALERT
2025-11-16T20:04:38.570638,0.29,0.0,13,1,1,ALERT,0.699,ALERT
2025-11-16T20:04:38.597966,0.285,0.0,13,1,1,ALERT,0.968,ALERT
2025-11-16T20:04:38.644368,0.296,0.0,13,1,1,ALERT,0.746,ALERT
2025-11-16T20:04:38.685775,0.308,0.044,13,1,1,ALERT,0.76,ALERT
2025-11-16T20:04:38.720545,0.307,0.0,13,1,1,ALERT,0.957,ALERT
2025-11-16T20:04:38.784033,0.283,0.0,13,1,1,ALERT,0.663,ALERT
2025-11-16T20:04:38.816498,0.3,0.0,13,1,1,ALERT,0.838,ALERT
2025-11-16T20:04:38.847181,0.272,0.0,13,1,1,DROWSY,0.88,ALERT
2025-11-16T20:04:38.877702,0.283,0.032,13,1,1,ALERT,0.824,ALERT
2025-11-16T20:04:38.911977,0.283,0.0,13,1,1,ALERT,0.663,ALERT
2025-11-16T20:04:38.940482,0.291,0.0,13,1,1,ALERT,0.508,ALERT
2025-11-16T20:04:38.976996,0.29,0.0,13,1,1,ALERT,0.964,ALERT
2025-11-16T20:04:39.005295,0.301,0.0,13,1,1,DROWSY,0.712,ALERT
2025-11-16T20:04:39.033728,0.27,0.0,13,1,1,ALERT,1.0,ALERT
2025-11-16T20:04:39.079175,0.29,0.0,13,1,1,ALERT,0.964,ALERT
2025-11-16T20:04:39.122025,0.273,0.0,13,1,1,ALERT,1.0,ALERT
2025-11-16T20:04:39.165314,0.278,0.0,13,1,1,ALERT,0.505,ALERT
2025-11-16T20:04:39.221192,0.278,0.0,13,1,1,ALERT,0.505,ALERT
2025-11-16T20:04:39.255581,0.278,0.0,13,1,1,ALERT,0.505,ALERT
2025-11-16T20:04:39.281057,0.278,0.031,13,1,1,ALERT,0.964,ALERT
2025-11-16T20:04:39.310622,0.302,0.032,13,1,1,ALERT,0.907,ALERT
2025-11-16T20:04:39.345383,0.278,0.0,13,1,1,ALERT,0.723,ALERT
2025-11-16T20:04:39.376694,0.302,0.0,13,1,1,ALERT,0.765,ALERT
2025-11-16T20:04:39.407151,0.288,0.0,13,1,1,ALERT,0.673,ALERT
